timestamp,tweet_text,all_hashtags,followers_count,sentaiment_score
4/29/2020 17:02,b'Gilead Sciences reports positive drug results for remdesivir as #coronavirus treatment   https://t.co/rTbYjzfLFF via @usatoday  #CoronavirusUSA #CoronavirusOutbreak',"['coronavirus', 'CoronavirusUSA', 'CoronavirusOutbreak']",6245,0.227272727
4/29/2020 17:00,"b'U.S.A Fatality Timeline,  1st death recorded on 6 Feb  10,000 deaths  5 April (after 59 days)  20,000 deaths  11 April  +6 days  30,000 deaths  16 April  +5 days  40,000 deaths  19 April  +3 days  50,000 deaths  24 April  +5 days  60,000 deaths  29 April  +5 days  #CoronavirusUSA'",['CoronavirusUSA'],3513,0
4/29/2020 16:51,"b""Oy vey!!! It's another SHOAH!!!!! IT'S KRISTALLNACHT ALL OVER AGAIN!! Notice how everyone's up in arms about ((((((((JEWS)))))))))) not being able to pray. Meanwhile, ALL Christian churches are shut down and/or ratted on. #Jews #Christians #NYC #NYCoronavirus #CoronavirusUSA""","['Jews', 'Christians', 'NYC', 'NYCoronavirus', 'CoronavirusUSA']",46,0.114814815
4/29/2020 16:51,"b'Dr. Andrew Kaufman is an American natural healing consultant, inventor, expert witness and forensic psychiatrist who has been powerfully outspoken throughout the pandemic... https://t.co/YQap1BLCKi  #COVID19 #coronavirus #CoronavirusUSA #londonreal  #vaccines'","['COVID19', 'coronavirus', 'CoronavirusUSA', 'londonreal', 'vaccines']",602,0.133333333
4/29/2020 16:51,b'Great news!  #remdesevir #gilead #COVID__19 #covid19 #coronavirus #CoronavirusUSA #polqc #CoronaVirusCanada #covid19Qc #COVID19Canada #Covid19usa https://t.co/Z3XYcmeFai',"['remdesevir', 'gilead', 'COVID__19', 'covid19', 'coronavirus', 'CoronavirusUSA', 'polqc', 'CoronaVirusCanada', 'covid19Qc', 'COVID19Canada', 'Covid19usa']",351,1
4/29/2020 16:50,"b'I hate to toot my own horn again, but toot.  I called this back in March when the BS numbers came out.  #CoronavirusUSA #CoronavirusFlorida #COVID19  https://t.co/5Esy21Usex'","['CoronavirusUSA', 'CoronavirusFlorida', 'COVID19']",583,-0.066666667
4/29/2020 16:48,b'Anyone comparing #QuarantineLife and #SocialDistancing to   Prison  Slavery  House arrest  Communism   Are all the people that haven\xe2\x80\x99t been through real SHIT in life. These are the people that need a manager for every fuckn little thing. #CoronavirusUSA https://t.co/8ZCLUuWUBo',"['QuarantineLife', 'SocialDistancing', 'CoronavirusUSA']",2449,-0.179166667
4/29/2020 16:46,b'Tucker: Big Tech censors dissent over coronavirus lockdowns https://t.co/q84YiF6E23 via @YouTube #coronavirusUSA #plandemic #censorship #constitutionalcrisis',"['coronavirusUSA', 'plandemic', 'censorship', 'constitutionalcrisis']",1369,0
4/29/2020 16:45,"b""Most of the theater chains in #USA plan to re-open for Dir #ChristopherNolan 's #TENET for July 17th weekend..   #Mulan is releasing next weekend of July 24th..   #CoronavirusUSA""","['USA', 'ChristopherNolan', 'TENET', 'Mulan', 'CoronavirusUSA']",1813,0.25
4/29/2020 16:44,"b""'Cardio in the cul-de-sac': It's an aerobic workout with #StayHome #SocialDistancing  https://t.co/lwrdfwudJC via @ydrcom #coronavirus #CoronavirusUSA""","['StayHome', 'SocialDistancing', 'coronavirus', 'CoronavirusUSA']",1394,0
4/29/2020 16:44,"b""If there is anything I've learned more during this time, it's what colors of people come out during times of uncertainity.  #coronavirus #CoronavirusUSA  #Colorado""","['coronavirus', 'CoronavirusUSA', 'Colorado']",0,0.5
4/29/2020 16:40,"b'Wed @GaDPH (#Georgia) 12pm report 4/29.  25,274 cumulative cases (+668), 1,052 deaths (+27), Hosp 4,948 (+150) raw #CFR  4.2%, Deaths/Mil 103.1 data from https://t.co/Z6FHdELL9k  #coronavirus #CoronavirusUSA #SARSCoV2 #COVID19 https://t.co/YeCCKIeSZ3'","['Georgia', 'CFR', 'coronavirus', 'CoronavirusUSA', 'SARSCoV2', 'COVID19']",62,-0.230769231
4/29/2020 16:35,"b""Just saw a U-Haul in front of my neighbor's home, made me wonder how many people are packing up today because they don't have rent protection. #TrumpSucks #CoronavirusUSA""","['TrumpSucks', 'CoronavirusUSA']",159,0.5
4/29/2020 16:33,"b'#CoronavirusUSA ""I think what happens is it\'s going to go away. This is going to go away"" Trump said   So then why are we spending money and time making a vaccine if it\'s just going to go away? I\'d love to ask him that question.'",['CoronavirusUSA'],2072,0.5
4/29/2020 16:32,"b'#CoronavirusUSA   Almost 60,000  deaths !  And some experts are saying it is an under-estimate \xf0\x9f\x98\x94  #CoronavirusPandemic'","['CoronavirusUSA', 'CoronavirusPandemic']",71,0
4/29/2020 16:31,b'@realDonaldTrump You\xe2\x80\x99re doing no better than most other countries you are not special Donald. #COVID19 #CoronavirusUSA',"['COVID19', 'CoronavirusUSA']",55,-0.013392857
4/29/2020 16:29,b'#IsolationBaking Sprinkle left over fries with chili powder before reheating in oven...\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\x8d\xb3 #CoronavirusUSA #MSNBC',"['IsolationBaking', 'CoronavirusUSA', 'MSNBC']",16,0
4/29/2020 16:28,"b""Thanks @corebank for stepping up and taking care of business with the PPP Loan when @WellsFargo wouldn't even get my Application started! #wellsfargofail #PPPLoan #PPP #CoronavirusUSA #QuarantineLife #COVID19""","['wellsfargofail', 'PPPLoan', 'PPP', 'CoronavirusUSA', 'QuarantineLife', 'COVID19']",1,0.25
4/29/2020 16:27,"b""Most of the theater chains in #USA plan to re-open for Dir #ChristopherNolan 's #TENET for July 17th weekend..   #Mulan is releasing next weekend of July 24th..   #CoronavirusUSA""","['USA', 'ChristopherNolan', 'TENET', 'Mulan', 'CoronavirusUSA']",189,0.25
4/29/2020 16:27,"b""@elonmusk Bye @elonmusk. Go to the moon, don't come back.  America will open when it safe for all its people not just those with \xf0\x9f\x92\xb5! #ExtendTheLockdown #CoronavirusUSA""","['ExtendTheLockdown', 'CoronavirusUSA']",1005,0.208333333
4/29/2020 16:24,b'going on an in-home date this weekend \xf0\x9f\x92\x93 #coronavirususa',['coronavirususa'],1874,0
4/29/2020 16:21,"b""Most of the theater chains in #USA plan to re-open for Dir #ChristopherNolan 's #TENET for July 17th weekend..   #Mulan is releasing next weekend of July 24th..   #CoronavirusUSA""","['USA', 'ChristopherNolan', 'TENET', 'Mulan', 'CoronavirusUSA']",465929,0.25
4/29/2020 16:19,"b'We need: - Rent cancelled  - Student debt cancelled - #MedicareForAll  - More tests and PPE for frontline staff - #UBI  Not tomorrow, not next week, but NOW. #Congress needs to go back to work IMMEDIATELY.  #COVID19 #CoronavirusUSA'","['MedicareForAll', 'UBI', 'Congress', 'COVID19', 'CoronavirusUSA']",295,0.166666667
4/29/2020 16:18,"b'\xe2\x81\xa6@senatemajldr\xe2\x81\xa9 \xe2\x81\xa6@SenRickScott\xe2\x81\xa9 Stop your partisanship, Americans are suffering and dying. \xe2\x81\xa6@NYGovCuomo\xe2\x81\xa9 is right to call you out. #ILoveNY #CoronavirusUSA https://t.co/afTmtmqkpa'","['ILoveNY', 'CoronavirusUSA']",222,0.285714286
4/29/2020 16:18,b'Brady open for business #ExtendTheLockdown #CoronavirusLockdown #CoronavirusNewYork #CoronavirusUSA https://t.co/V6qZFjxrAR',"['ExtendTheLockdown', 'CoronavirusLockdown', 'CoronavirusNewYork', 'CoronavirusUSA']",160346,0
4/29/2020 16:17,b'Rose/Dr.Andrew Kaufman interview 6pm 29april https://t.co/YfAME4gVBv I will be watching \xf0\x9f\x91\x80 #STOPTHECENSORSHIP  #COVID19  #Covid19NL  #coronavirus  #coronadeutschland  #Coronavirusnl  #StayHome  #coronavirustruth #stopdelockdown #stopthelockdown  #Covid19UK  #CoronavirusUSA https://t.co/IpqTCm8GIv',"['STOPTHECENSORSHIP', 'COVID19', 'Covid19NL', 'coronavirus', 'coronadeutschland', 'Coronavirusnl', 'StayHome', 'coronavirustruth', 'stopdelockdown', 'stopthelockdown', 'Covid19UK', 'CoronavirusUSA']",104,0
4/29/2020 16:09,"b'US: 3,112 people die from coronavirus in a single day @JohnsHopkinsIH @WHO #CoronavirusPandemic #USA #CoronavirusUSA  https://t.co/Hp4fr3ZVLg https://t.co/U7k0tOcPMq'","['CoronavirusPandemic', 'USA', 'CoronavirusUSA']",3664,-0.071428571
4/29/2020 16:09,b'@NYGovCuomo asks @senatemajldr @SenRickScott \xe2\x80\x9cWho\xe2\x80\x99s bailing out who\xe2\x80\x9d? #CoronavirusPandemic #CoronavirusUSA #nytough #NYStrong #Florida #VoteBlue2020',"['CoronavirusPandemic', 'CoronavirusUSA', 'nytough', 'NYStrong', 'Florida', 'VoteBlue2020']",262,0
4/29/2020 16:07,b'TEN 2A Cases Before The US Supreme Court THIS FRIDAY https://t.co/8VgBzGgic4 via @YouTube #2A #ConstitutionalCrisis #CoronavirusUSA #USSC #COVID19',"['2A', 'ConstitutionalCrisis', 'CoronavirusUSA', 'USSC', 'COVID19']",1369,0
4/29/2020 16:06,b'Great move by @Costco!! Costco to require all shoppers to wear face masks. https://t.co/aLhfXantcd #coronavirus #CoronavirusUSA',"['coronavirus', 'CoronavirusUSA']",428,1
4/29/2020 16:05,"b""One 90-year-old woman shares that she still has a lot to live for. Just because she's older doesn't mean she's ready to die. https://t.co/xQh5pnpnff #COVID19 #COVID19US #COVID19USA #Coronavirus #CoronavirusUSA #CoronavirusUS #StayHome #TogetherApart #FlattenTheCurve""","['COVID19', 'COVID19US', 'COVID19USA', 'Coronavirus', 'CoronavirusUSA', 'CoronavirusUS', 'StayHome', 'TogetherApart', 'FlattenTheCurve']",101,0.047632576
4/29/2020 16:02,"b'As #millennials, helping others and caring about the world around us is ingrained in who we are. Now we just have to do it from a distance. https://t.co/AOyf2M3ix2 #CoronavirusUSA'","['millennials', 'CoronavirusUSA']",56,0
4/29/2020 16:01,"b""@funder OMG! The best of America cares about everyone. We are all Americans we cannot fight COVID divided. If America hasn't seen Andrew Cuomo speak daily about Coronavirus speaking now on C-Span and again daily on CNN they should tune in to see real leadership!  #COVID19 #CoronavirusUSA""","['COVID19', 'CoronavirusUSA']",3806,0.3125
4/29/2020 15:59,"b'White House  conference at 5 pm ET became more important than #FED, market may move more after that either way, shorts are getting squeezed by @realDonaldTrump announcement about #Remdesivir #COVID19 #CoronavirusUSA $SPY #StockMarket $ES'","['FED', 'Remdesivir', 'COVID19', 'CoronavirusUSA', 'StockMarket']",5202,0.35
4/29/2020 15:58,"b""#Maryland secured 500K #TestKits from #SouthKorea. To #OpenUp safely, testing is essential. But, the @US_FDA, like all bloated gov't bureaucracies, is asleep at the wheel. Maryland\xe2\x80\x99s testing kits still haven\xe2\x80\x99t been approved.  #CoronavirusUSA. #COVID19.  https://t.co/aATVn1NriI""","['Maryland', 'TestKits', 'SouthKorea', 'OpenUp', 'CoronavirusUSA', 'COVID19']",241142,0.25
4/29/2020 15:58,b'In this corona-virus time is important to work in a private office space. Work Plus on Brickell offers you a very comfortable fully-furnished private office space. Visit us and take a tour! #CoronaVirusUpdate #CoronavirusUSA #privateofficespace #miami #brickell #workplusoffice https://t.co/Z9WpPOD898',"['CoronaVirusUpdate', 'CoronavirusUSA', 'privateofficespace', 'miami', 'brickell', 'workplusoffice']",45,0.204
4/29/2020 15:53,b'We got our #Stimulusdeposit today by #IRSDirectDeposit!   Please let us know YOUR #payment status.   #ReTweet if you DID receive your #StimulusChecks and  #favorite if you did NOT get yours!   #IRS #SocialSecurity #COVID19 #coronavirus #CoronavirusUSA #CoronavirusPandemic',"['Stimulusdeposit', 'IRSDirectDeposit', 'payment', 'ReTweet', 'StimulusChecks', 'favorite', 'IRS', 'SocialSecurity', 'COVID19', 'coronavirus', 'CoronavirusUSA', 'CoronavirusPandemic']",153097,0.625
4/29/2020 15:50,"b""https://t.co/pKS9fisHnc I don't know where we going to be @ to the near future with the #CoronavirusUSA , but Seitz is a Manager who won't give up. Look what he achieved with Anadarko https://t.co/uc7b64ZPIv $GSPE""",['CoronavirusUSA'],76,0.05
4/29/2020 15:47,b'Mattel &amp; fisher-price celebrate essential workers during #coronavirus pandemic with new #ThankYouHeroes toy collection  #playitforward #COVID19 #NHSheroes #Heroes #followme #CoronavirusUSA #CoronaWillEndSoon #StayHomeSaveLives #StayHome #IsolationLife #SelfQuarantine #careworkers https://t.co/wGeHqB6TZz',"['coronavirus', 'ThankYouHeroes', 'playitforward', 'COVID19', 'NHSheroes', 'Heroes', 'followme', 'CoronavirusUSA', 'CoronaWillEndSoon', 'StayHomeSaveLives', 'StayHome', 'IsolationLife', 'SelfQuarantine', 'careworkers']",1934,0.068181818
4/29/2020 15:47,"b""@hbasham @Tr4ncended1 @RayBay30 @TexasTribune That's fine, but when you have the likes of your lieutenant governor promoting euthanasia for old people so the stock market can be strong, it's a hard pass for me and anyone who has a heart, let alone elderly parents. #CoronavirusUSA""",['CoronavirusUSA'],789,0.164583333
4/29/2020 15:47,b'Anyone who\xe2\x80\x99s ready to reopen America without a vaccine in place and new cases and deaths still happening everyday ... good luck you f*cksticks \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f  #CoronavirusUSA #COVID19  #StayHomeStaySafe',"['CoronavirusUSA', 'COVID19', 'StayHomeStaySafe']",2387,0.209090909
4/29/2020 15:46,"b""This morning's workout....Following the mantra of @MDesbarres and @petenajarian \xe2\x80\xa6.. #StayHome #StayAtHomeAndStaySafe #stayhealthy #StayPositive #StayFit #CoronavirusUSA #CoronaVirusMassachusetts With @MDesbarres @littlesteven_ug @KarlsonMcKenzie @KennyYoungZLX On Bluetooth https://t.co/tgKJfGG3sF""","['StayHome', 'StayAtHomeAndStaySafe', 'stayhealthy', 'StayPositive', 'StayFit', 'CoronavirusUSA', 'CoronaVirusMassachusetts']",1200,0
4/29/2020 15:44,b'Rate of coronavirus (COVID-19) tests #Coronavirusnl  #Corona #CoronavirusUSA #CoronaVirusUpdate #coronavirustesting #civid19 https://t.co/BYzMO26LJh',"['Coronavirusnl', 'Corona', 'CoronavirusUSA', 'CoronaVirusUpdate', 'coronavirustesting', 'civid19']",842,0
4/29/2020 15:41,b'Lysol Ad in context with Trump recommendation #Corona #StayAtHomeAndStaySafe #USA #NewYork #CoronavirusUSA @DailyMirror @Caters_News @guardiannews @AJEnglish https://t.co/ZuBjzqNxfB',"['Corona', 'StayAtHomeAndStaySafe', 'USA', 'NewYork', 'CoronavirusUSA']",21,0
4/29/2020 15:39,"b'""Pokers"" VS ""Anti-pokers"":  Building the Bridge of Reason ~ Rex Reviews https://t.co/suGrMvAnZe via @YouTube Fair Points on Both Sides #Vaxxers vs #AntiVaxxers #CoronavirusUSA #COVID19 #Healthcare #PersonalChoice'","['Vaxxers', 'AntiVaxxers', 'CoronavirusUSA', 'COVID19', 'Healthcare', 'PersonalChoice']",1369,0.7
4/29/2020 15:38,"b'Those who expect to reap the blessings of freedom, must, like men, undergo the fatigues of supporting it - Thomas Paine  #WWG1GWA #iamfreedom #Q #qanon #greatawakening #digitalsoldier #qanon2020 #darktolight #Qarmy #ConstitutionOverCoronavirus #COVID19 #CoronavirusUSA https://t.co/3J2QSUM4GI'","['WWG1GWA', 'iamfreedom', 'Q', 'qanon', 'greatawakening', 'digitalsoldier', 'qanon2020', 'darktolight', 'Qarmy', 'ConstitutionOverCoronavirus', 'COVID19', 'CoronavirusUSA']",3,0.25
4/29/2020 15:36,"b'Ok, I have an idea. How about we take huge screens to the people protesting and while they protest we set up videos giving them history and facts. Hopefully not all of them are lost yet and we can plant the seed of knowledge.  #coronavirus #CoronavirusUSA'","['coronavirus', 'CoronavirusUSA']",8,0.45
4/29/2020 15:34,b'https://t.co/WzZuBH5eJx #CoronavirusUSA Woman who\xe2\x80\x99s husband died after taking fish tank cleaner is now being investigated for Murder',['CoronavirusUSA'],2625,0
4/29/2020 15:34,"b'Presidential in #CoronavirusUSA \xe2\x80\x94 \xe2\x80\x9cTough is smart, disciplined, unified and loving \xe2\x80\x93 \xe2\x80\x93 that\xe2\x80\x99s who we are. Because of our values, respect, dignity, mutuality, love for 1 another and willing to sacrifice.\xe2\x80\x9d @NYGovCuomo Thank you!! Take lesson: @realDonaldTrump'",['CoronavirusUSA'],1043,0.263204365
4/29/2020 15:33,b'Scary News Happening in New York  #coronakuchers #COVID2019NL #COVID19BE #CoronavirusOutbreak  #coronavirus #COVID19  #CoronaVirusUpdates #coronavirususa  #coronavirusuk  #CoronaUpdate  #CoronaLockdown  #StayAtHomeAndStaySafe  #Covid_19  #Covid19usa   https://t.co/ganWP2iuJe https://t.co/c0tAX322a6',"['coronakuchers', 'COVID2019NL', 'COVID19BE', 'CoronavirusOutbreak', 'coronavirus', 'COVID19', 'CoronaVirusUpdates', 'coronavirususa', 'coronavirusuk', 'CoronaUpdate', 'CoronaLockdown', 'StayAtHomeAndStaySafe', 'Covid_19', 'Covid19usa']",2299,-0.181818182
4/29/2020 15:33,b'-Blind Leading the Blind-  #nurses #NursesAreHeroes #EssentialWorkers #COVID19 #COVID\xe3\x83\xbc19 #ExtendTheLockdown #CoronavirusUSA #Coronavirustruth #Coronavirus #Corona #COVIDIOTS #ReopenAmerica #StayAtHomeAndStaySafe #StayHomeSaveLives #StayHome #Trending #TrumpIsNotADoctor https://t.co/WvNGpKQBxL',"['nurses', 'NursesAreHeroes', 'EssentialWorkers', 'COVID19', 'COVIDー19', 'ExtendTheLockdown', 'CoronavirusUSA', 'Coronavirustruth', 'Coronavirus', 'Corona', 'COVIDIOTS', 'ReopenAmerica', 'StayAtHomeAndStaySafe', 'StayHomeSaveLives', 'StayHome', 'Trending', 'TrumpIsNotADoctor']",15,-0.5
4/29/2020 15:33,"b""So true yet they'll find a reason not to do! #RNlife #FirstResponders #HealthcareHeroes #CoronavirusUSA \xf0\x9f\xa6\xa0\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/dSnXuVkwhi""","['RNlife', 'FirstResponders', 'HealthcareHeroes', 'CoronavirusUSA']",321,0.4375
4/29/2020 15:32,"b""@SenTedCruz But, scream #Democrats, Trump is racist and xenophobic for Chinese #CoronavirusUSA travel restrictions...and in same breath scream Democrats, Trump didn't do anything.""","['Democrats', 'CoronavirusUSA']",3263,0
4/29/2020 15:32,"b""I hate to break it to #Trump and the #COVIDIOTS but an Executive Order doesn't keep workers safe from the virus, or make the virus vanish. Basically a death sentence for meat packing plant workers.  I'd quit.  #CoronavirusUSA #FoodShortage  https://t.co/6X6hZYHRCa""","['Trump', 'COVIDIOTS', 'CoronavirusUSA', 'FoodShortage']",583,-0.15
4/29/2020 15:31,"b'I hope people across the #USA, but especially living in these areas, pay close attention to their own personal social distancing measures. #COVID19 hasn\xe2\x80\x99t gone anywhere. This Pandemic certainly isn\xe2\x80\x99t even close to being over. Current numbers... #Coronavirus #CoronavirusUSA https://t.co/zMRlmJVgsU'","['USA', 'COVID19', 'Coronavirus', 'CoronavirusUSA']",3096,0.141269841
4/29/2020 15:30,"b""GIVEAWAY\xf0\x9f\x8e\x815 WINNERS\xf0\x9f\x87\xba\xf0\x9f\x87\xb8US ONLY  Retweet &amp; Follow \xf0\x9f\x91\xa5 @BangDogie &amp; @RobebeOffice You'll win: surgical masks*50\xf0\x9f\x98\xb7  Ends in 4 days (22:00 PM, 3rd May)  #WednesdayWisdom #wednesdaymorning #coronavirus #Covid_19 #coronavirusuk #covidsafe #COVIDIOTS #Trump2020 #Corona #CoronavirusUSA https://t.co/Z5rszyPiai""","['WednesdayWisdom', 'wednesdaymorning', 'coronavirus', 'Covid_19', 'coronavirusuk', 'covidsafe', 'COVIDIOTS', 'Trump2020', 'Corona', 'CoronavirusUSA']",6916,0.266666667
4/29/2020 15:29,b'Stupid customer coming into to my workplace without a mask .... GET THE FUCK OUT YOU CUNT!!! #COVID19 #CoronavirusUSA',"['COVID19', 'CoronavirusUSA']",1,-0.790625
4/29/2020 15:27,"b""The coronavirus and birth rates: What experts say about 'a once-in-a-century situation' via IndyStar  https://t.co/VDhptwf9s7   #OBGYN #Covid19 #covid19pandemic #coronaviruslockdown #coronaravirus #coronavirususa #covid19virus""","['OBGYN', 'Covid19', 'covid19pandemic', 'coronaviruslockdown', 'coronaravirus', 'coronavirususa', 'covid19virus']",348,0
4/29/2020 15:27,"b'Go ahead and continue to gather.  All that want to gather in large groups,  go ahead .... less idiots to deal with  going forward!! \xf0\x9f\xa4\x9e #COVID19 #coronavirus #CoronavirusUSA'","['COVID19', 'coronavirus', 'CoronavirusUSA']",1,-0.317460317
4/29/2020 15:23,"b""State Attorney General Calls Mayor's Actions Unconstitutional https://t.co/WogoY5hC0j via @YouTube #Plandemic #ConstitutionalCrisis #CoronavirusUSA #COVID19 #USA""","['Plandemic', 'ConstitutionalCrisis', 'CoronavirusUSA', 'COVID19', 'USA']",1369,0.05
4/29/2020 15:19,b'@realDonaldTrump this is the TRUTH!! It\xe2\x80\x99s past time to allow HEALTHY PEOPLE TO RESUME NORMAL ACTIVITIES &amp; TO REOPEN THE ECONOMY!! It\xe2\x80\x99s time to make a HARD PUSH NOW FOR HEALTHY PEOPLE TO RETURN TO WORK &amp; to GET BACK TO NORMAL!! #TrumpEconomy #CoronaWillEndSoon #CoronavirusUSA https://t.co/ZozqOVzd4C',"['TrumpEconomy', 'CoronaWillEndSoon', 'CoronavirusUSA']",363,0.132440476
4/29/2020 15:19,"b'Well, PPP for our tiny business is happening thanks to the great assistance provided by our terrific @FifthThird branch manager. Wouldn\xe2\x80\x99t have happened without her help! #CoronavirusUSA @SRuhle'",['CoronavirusUSA'],16,0.25
4/29/2020 15:18,b'Germany\xe2\x80\x99s cases on the rise after loosening restrictions. America will soon follow cuz God forbid we wait another couple of weeks. #COVID19 #coronavirus #CoronavirusUSA',"['COVID19', 'coronavirus', 'CoronavirusUSA']",229,0
4/29/2020 15:16,b'\xe2\x80\xbc\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc#COVID19 Thread \xe2\xac\x86\xef\xb8\x8f\xf0\x9f\x91\x86\xf0\x9f\x8f\xbc\xe2\x80\xbc\xef\xb8\x8f  https://t.co/MTnT9w7l0s  #coronavirus  #COVID  #CoronavirusUSA  #pandemic',"['COVID19', 'coronavirus', 'COVID', 'CoronavirusUSA', 'pandemic']",2272,0
4/29/2020 15:15,b'Ok maybe just one more... #COVIDIOTS #coronavirus #CoronavirusUSA #TrumpIsAnIdiot #TrumpDisinfectant #TrumpIsNotADoctor #Trump2020 #FireFauci #COVID19 #iamfreedom #TrumpPressConference https://t.co/h3xr39ySyf',"['COVIDIOTS', 'coronavirus', 'CoronavirusUSA', 'TrumpIsAnIdiot', 'TrumpDisinfectant', 'TrumpIsNotADoctor', 'Trump2020', 'FireFauci', 'COVID19', 'iamfreedom', 'TrumpPressConference']",1272,0.5
4/29/2020 15:12,b'@realDonaldTrump Well looks like the $1200 Trump welfare Check with your name on it is wearing off mr. President! @MSNBC #MAGA #Trump #CoronavirusUSA #TrumpIgnoredHisOwnIntelligence #TrumpWelfareCheck #TrumpStockMarketCrash2020    But GOD  chose the foolish things of the world to shame the wise. https://t.co/O8oxHP9mmv',"['MAGA', 'Trump', 'CoronavirusUSA', 'TrumpIgnoredHisOwnIntelligence', 'TrumpWelfareCheck', 'TrumpStockMarketCrash2020']",30,0.7
4/29/2020 15:11,b'A #Doctor treating a #NewYorker committed suicide. Do you know the fact? #CoronavirusUSA #coronavirus #NewYork #newyorkcoronavirus #NewYorkTimes #pandemic #COVID\xe3\x83\xbc19 #Medical #RetweeetPlease #NYPD',"['Doctor', 'NewYorker', 'CoronavirusUSA', 'coronavirus', 'NewYork', 'newyorkcoronavirus', 'NewYorkTimes', 'pandemic', 'COVIDー19', 'Medical', 'RetweeetPlease', 'NYPD']",40,0
4/29/2020 15:10,b'#coronavirus #CoronavirusUSA #UnitedStates Of #America  #Mayor #NYCMayor #BillDeBlasio needs to be removed from office!!! https://t.co/z58U98TI3g',"['coronavirus', 'CoronavirusUSA', 'UnitedStates', 'America', 'Mayor', 'NYCMayor', 'BillDeBlasio']",2109,0
4/29/2020 15:09,"b""Black women's health care in the United States has always been subpar. She is gone before her time. #CoronavirusUSA  https://t.co/TW27Pu84Oo""",['CoronavirusUSA'],74,-0.166666667
4/29/2020 15:05,"b'@realDonaldTrump Studies on widespread testing find the really low actual Corona death rates: Denmark 0.8%, Scotland 0.4%, Nederland 0.8%, Los Angeles 0.1%...  This is getting ridiculous, reopen the economy!  #ReopenAmerica #CoronavirusUSA'","['ReopenAmerica', 'CoronavirusUSA']",0,-0.138888889
4/29/2020 15:00,b'Youtube takes down videos of Doctors who question Corona lockdown approach! In light of very low death rates ~0.1% in various studies.  What gives them the right to shut down our rights to ask questions?  #BigTechCensorship #coronavirus #CoronavirusUSA  https://t.co/LcPcwQyLyU',"['BigTechCensorship', 'coronavirus', 'CoronavirusUSA']",0,0.055952381
4/29/2020 15:00,"b'#COVID\xe3\x83\xbc19: If #Trump won\xe2\x80\x99t lead the world, others must    ""#Coronavirus is a global emergency. Governments must ally against this #pandemic"" -- Michael R. Bloomberg opines in a sharp essay   https://t.co/42j3GGBs3q | #US #CoronavirusUSA'","['COVIDー19', 'Trump', 'Coronavirus', 'pandemic', 'US', 'CoronavirusUSA']",5366,-0.0625
4/29/2020 15:00,b'How To Keep Makeup and Tools Clean Amid the Pandemic https://t.co/CjeoX00LAk  #life #live #beauty #health #fitness #usa #jobs #free #makeup #family #leadership #success #science #covid19 #model #girl #CoronavirusUSA #home #WednesdayWisdom #WednesdayThoughts #WednesdayMotivation https://t.co/TqpYzgTwQy',"['life', 'live', 'beauty', 'health', 'fitness', 'usa', 'jobs', 'free', 'makeup', 'family', 'leadership', 'success', 'science', 'covid19', 'model', 'girl', 'CoronavirusUSA', 'home', 'WednesdayWisdom', 'WednesdayThoughts', 'WednesdayMotivation']",1483,0.300757576
4/29/2020 14:59,"b""\xe2\x80\xbc\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc#COVID19 Thread \xe2\xac\x86\xef\xb8\x8f\xf0\x9f\x91\x86\xf0\x9f\x8f\xbc\xe2\x80\xbc\xef\xb8\x8f  Germany braces for 'worst recession' in post-war history  https://t.co/Up0JCj168T  #coronavirus  #COVID  #CoronavirusUSA  #pandemic""","['COVID19', 'coronavirus', 'COVID', 'CoronavirusUSA', 'pandemic']",2272,-1
4/29/2020 14:59,"b""\xe2\x80\xbc\xef\xb8\x8f\xe2\xac\x87\xef\xb8\x8f\xf0\x9f\x91\x87\xf0\x9f\x8f\xbc#COVID19 Thread \xe2\xac\x86\xef\xb8\x8f\xf0\x9f\x91\x86\xf0\x9f\x8f\xbc\xe2\x80\xbc\xef\xb8\x8f  'Tip Of The Iceberg': Economy Shrinks At 4.8% Pace, But Worst Is Yet To Come https://t.co/pXzz5UakSB  #coronavirus  #COVID  #CoronavirusUSA  #Pandemic""","['COVID19', 'coronavirus', 'COVID', 'CoronavirusUSA', 'Pandemic']",2272,-1
4/29/2020 14:59,b'Thank you so much #Hasidic for spreading death &amp; disease  #jews #jewish #CoronavirusUSA #CoronavirusNewYork',"['Hasidic', 'jews', 'jewish', 'CoronavirusUSA', 'CoronavirusNewYork']",50,0.1
4/29/2020 14:59,b'Whine and Cheese and the Corona Virus with Sheila Wilson and Elizabeth Dalton #Nurses #coronavirususa #trauma #abuse https://t.co/nUtHV9bcpM',"['Nurses', 'coronavirususa', 'trauma', 'abuse']",1423,0
